az	ev	tkaz	diakaz	ingyenes
16066	2005	36	641	0
16067	2005	37	641	0
16068	2005	8	641	0
16069	2005	3	641	0
16070	2005	2	641	0
16071	2005	9	641	0
16072	2005	5	641	0
16095	2005	59	687	0
16096	2005	14	687	0
16097	2005	11	687	0
16098	2005	10	687	0
16099	2005	12	687	0
16102	2005	22	687	0
16103	2005	23	687	0
16104	2005	61	687	0
16105	2005	17	687	0
16106	2005	16	687	0
16107	2005	18	687	0
16108	2005	19	687	0
16109	2005	36	687	0
16110	2005	37	687	0
16111	2005	4	687	0
16112	2005	8	687	0
16113	2005	3	687	0
16114	2005	2	687	0
16115	2005	9	687	0
16116	2005	5	687	0
16130	2005	59	608	0
16131	2005	13	608	0
16132	2005	15	608	0
16133	2005	11	608	0
16134	2005	10	608	0
16135	2005	12	608	0
16136	2005	22	608	0
16137	2005	23	608	0
16138	2005	61	608	0
16139	2005	17	608	0
16140	2005	16	608	0
16141	2005	18	608	0
16142	2005	19	608	0
16143	2005	36	608	0
16144	2005	37	608	0
16145	2005	4	608	0
16146	2005	8	608	0
16147	2005	38	608	0
16148	2005	3	608	0
16149	2005	9	608	0
16150	2005	5	608	0
16151	2005	59	655	0
16152	2005	13	655	0
16153	2005	11	655	0
16154	2005	10	655	0
16155	2005	12	655	0
16156	2005	22	655	0
16157	2005	23	655	0
16158	2005	61	655	0
16159	2005	17	655	0
16160	2005	16	655	0
16161	2005	18	655	0
16162	2005	19	655	0
16163	2005	36	655	0
16164	2005	37	655	0
16165	2005	4	655	0
16166	2005	8	655	0
16167	2005	3	655	0
16168	2005	2	655	0
16169	2005	9	655	0
16170	2005	5	655	0
16171	2005	59	590	0
16172	2005	14	590	0
16173	2005	11	590	0
16174	2005	10	590	0
16175	2005	12	590	0
16178	2005	22	590	0
16179	2005	23	590	0
16180	2005	61	590	0
16181	2005	17	590	0
16182	2005	16	590	0
16183	2005	18	590	0
16184	2005	19	590	0
16185	2005	36	590	0
16186	2005	37	590	0
16187	2005	4	590	0
16188	2005	8	590	0
16189	2005	3	590	0
16190	2005	2	590	0
16191	2005	9	590	0
16192	2005	5	590	0
16216	2005	20	696	0
16217	2005	59	696	0
16218	2005	13	696	0
16219	2005	11	696	0
16220	2005	10	696	0
16221	2005	12	696	0
16224	2005	22	696	0
16225	2005	23	696	0
16226	2005	61	696	0
16227	2005	17	696	0
16228	2005	16	696	0
16229	2005	18	696	0
16230	2005	19	696	0
16231	2005	36	696	0
16232	2005	37	696	0
16233	2005	4	696	0
16234	2005	8	696	0
16235	2005	3	696	0
16236	2005	2	696	0
16237	2005	9	696	0
16238	2005	5	696	0
16261	2005	59	618	0
16262	2005	14	618	0
16263	2005	11	618	0
16264	2005	10	618	0
16265	2005	12	618	0
16266	2005	22	618	0
16267	2005	23	618	0
16268	2005	61	618	0
16271	2005	17	618	0
16272	2005	16	618	0
16273	2005	18	618	0
16274	2005	19	618	0
16275	2005	36	618	0
16276	2005	37	618	0
16277	2005	4	618	0
16278	2005	8	618	0
16279	2005	3	618	0
16280	2005	2	618	0
16281	2005	9	618	0
16282	2005	5	618	0
16283	2005	59	603	0
16284	2005	13	603	0
16285	2005	15	603	0
16286	2005	11	603	0
16287	2005	10	603	0
16288	2005	12	603	0
16289	2005	22	603	0
16290	2005	23	603	0
16291	2005	61	603	0
16292	2005	17	603	0
16293	2005	16	603	0
16294	2005	18	603	0
16295	2005	19	603	0
16296	2005	36	603	0
16297	2005	37	603	0
16298	2005	4	603	0
16299	2005	8	603	0
16300	2005	38	603	0
16301	2005	3	603	0
16302	2005	9	603	0
16303	2005	5	603	0
16351	2005	20	697	1
16352	2005	59	697	0
16353	2005	13	697	0
16354	2005	11	697	1
16355	2005	10	697	0
16356	2005	22	697	0
16357	2005	23	697	1
16358	2005	61	697	0
16359	2005	17	697	0
16360	2005	16	697	0
16361	2005	18	697	0
16362	2005	19	697	1
16363	2005	36	697	0
16364	2005	37	697	0
16365	2005	4	697	0
16366	2005	8	697	0
16367	2005	3	697	0
16368	2005	2	697	0
16369	2005	5	697	0
16393	2005	59	630	0
16394	2005	13	630	0
16395	2005	15	630	0
16396	2005	11	630	1
16397	2005	10	630	1
16398	2005	12	630	0
16399	2005	22	630	1
16400	2005	23	630	1
16401	2005	61	630	1
16402	2005	17	630	0
16403	2005	16	630	0
16404	2005	18	630	0
16405	2005	19	630	1
16406	2005	36	630	0
16407	2005	37	630	0
16408	2005	4	630	0
16409	2005	8	630	0
16410	2005	38	630	0
16411	2005	3	630	0
16412	2005	9	630	0
16413	2005	5	630	0
16437	2005	59	654	0
16438	2005	13	654	0
16439	2005	11	654	0
16440	2005	10	654	0
16441	2005	22	654	0
16442	2005	23	654	0
16443	2005	61	654	0
16444	2005	19	654	0
16445	2005	36	654	0
16446	2005	37	654	0
16447	2005	2	654	0
16448	2005	5	654	0
16449	2005	59	626	0
16450	2005	14	626	0
16451	2005	11	626	0
16452	2005	10	626	0
16453	2005	12	626	0
16454	2005	22	626	0
16455	2005	23	626	0
16456	2005	61	626	0
16457	2005	17	626	0
16458	2005	16	626	0
16459	2005	18	626	0
16460	2005	19	626	0
16461	2005	36	626	0
16462	2005	37	626	0
16463	2005	4	626	0
16464	2005	8	626	0
16465	2005	3	626	0
16466	2005	2	626	0
16467	2005	9	626	0
16468	2005	5	626	0
16574	2005	59	622	0
16575	2005	14	622	0
16576	2005	11	622	0
16577	2005	10	622	0
16578	2005	12	622	0
16579	2005	22	622	0
16580	2005	23	622	0
16581	2005	61	622	0
16582	2005	17	622	0
16583	2005	16	622	0
16584	2005	18	622	0
16585	2005	19	622	0
16586	2005	36	622	0
16587	2005	37	622	0
16588	2005	4	622	0
16589	2005	8	622	0
16590	2005	3	622	0
16591	2005	2	622	0
16592	2005	9	622	0
16593	2005	5	622	0
16594	2005	59	650	1
16595	2005	13	650	1
16596	2005	11	650	1
16597	2005	10	650	1
16598	2005	12	650	1
16599	2005	22	650	1
16600	2005	23	650	1
16601	2005	61	650	1
16602	2005	17	650	1
16603	2005	16	650	1
16604	2005	18	650	1
16605	2005	19	650	1
16606	2005	36	650	1
16607	2005	37	650	1
16608	2005	4	650	1
16609	2005	8	650	1
16610	2005	3	650	1
16611	2005	2	650	1
16612	2005	9	650	1
16613	2005	5	650	1
16794	2005	59	700	0
16795	2005	14	700	0
16796	2005	11	700	1
16797	2005	10	700	0
16798	2005	12	700	0
16799	2005	22	700	1
16800	2005	23	700	1
16801	2005	61	700	0
16804	2005	17	700	1
16805	2005	16	700	0
16806	2005	18	700	0
16807	2005	19	700	1
16808	2005	36	700	0
16809	2005	37	700	0
16810	2005	4	700	1
16811	2005	8	700	1
16812	2005	3	700	0
16813	2005	2	700	0
16814	2005	9	700	0
16815	2005	5	700	0
16816	2005	59	689	0
16817	2005	12	689	0
16818	2005	61	689	0
16819	2005	17	689	0
16820	2005	16	689	0
16821	2005	18	689	0
16822	2005	19	689	0
16823	2005	36	689	0
16824	2005	37	689	0
16825	2005	38	689	0
16826	2005	3	689	0
16827	2005	9	689	0
16828	2005	5	689	0
16829	2005	59	681	1
16830	2005	13	681	1
16831	2005	11	681	1
16832	2005	10	681	1
16833	2005	12	681	1
16834	2005	22	681	1
16835	2005	23	681	1
16836	2005	61	681	1
16837	2005	17	681	1
16838	2005	16	681	1
16839	2005	18	681	1
16840	2005	19	681	1
16841	2005	36	681	1
16842	2005	37	681	1
16843	2005	4	681	1
16844	2005	8	681	1
16845	2005	3	681	1
16846	2005	2	681	1
16847	2005	9	681	1
16848	2005	5	681	1
16849	2005	59	667	0
16850	2005	13	667	0
16851	2005	15	667	0
16852	2005	11	667	1
16853	2005	22	667	0
16854	2005	23	667	1
16855	2005	61	667	0
16856	2005	36	667	0
16857	2005	37	667	0
16858	2005	4	667	0
16859	2005	8	667	0
16860	2005	38	667	0
16861	2005	23	585	0
16862	2005	61	585	0
16863	2005	19	585	0
16885	2005	59	688	0
16886	2005	13	688	0
16887	2005	15	688	0
16888	2005	11	688	0
16889	2005	10	688	0
16890	2005	12	688	0
16891	2005	22	688	0
16892	2005	23	688	0
16893	2005	61	688	0
16894	2005	17	688	0
16895	2005	16	688	0
16896	2005	18	688	0
16897	2005	19	688	0
16898	2005	36	688	0
16899	2005	37	688	0
16900	2005	4	688	0
16901	2005	8	688	0
16902	2005	38	688	0
16903	2005	3	688	0
16904	2005	9	688	0
16905	2005	5	688	0
16906	2005	59	615	0
16907	2005	13	615	0
16908	2005	15	615	0
16909	2005	11	615	0
16910	2005	10	615	0
16911	2005	12	615	0
16912	2005	22	615	0
16913	2005	23	615	0
16914	2005	61	615	0
16915	2005	17	615	0
16916	2005	16	615	0
16917	2005	18	615	0
16918	2005	19	615	0
16919	2005	36	615	0
16920	2005	37	615	0
16921	2005	4	615	0
16922	2005	8	615	0
16923	2005	38	615	0
16924	2005	3	615	0
16925	2005	9	615	0
16926	2005	5	615	0
16927	2005	59	708	1
16928	2005	13	708	1
16929	2005	15	708	1
16930	2005	11	708	1
16931	2005	10	708	1
16932	2005	12	708	1
16935	2005	22	708	1
16936	2005	23	708	1
16937	2005	61	708	1
16938	2005	17	708	1
16939	2005	16	708	1
16940	2005	18	708	1
16941	2005	19	708	1
16942	2005	36	708	1
16943	2005	37	708	1
16944	2005	4	708	1
16945	2005	8	708	1
16946	2005	38	708	1
16947	2005	3	708	1
16948	2005	9	708	1
16949	2005	5	708	1
16950	2005	59	637	0
16951	2005	14	637	0
16952	2005	11	637	0
16953	2005	10	637	0
16954	2005	12	637	0
16955	2005	22	637	0
16956	2005	23	637	0
16957	2005	61	637	0
16958	2005	17	637	0
16959	2005	16	637	0
16960	2005	18	637	0
16961	2005	19	637	0
16962	2005	36	637	0
16963	2005	37	637	0
16964	2005	4	637	0
16965	2005	8	637	0
16966	2005	3	637	0
16967	2005	2	637	0
16968	2005	9	637	0
16969	2005	5	637	0
16970	2005	59	583	0
16971	2005	13	583	0
16972	2005	15	583	0
16973	2005	11	583	0
16974	2005	10	583	0
16975	2005	12	583	0
16976	2005	22	583	0
16977	2005	23	583	0
16978	2005	61	583	0
16979	2005	17	583	0
16980	2005	16	583	0
16981	2005	18	583	0
16982	2005	19	583	0
16983	2005	36	583	0
16984	2005	37	583	0
16985	2005	4	583	0
16986	2005	8	583	0
16987	2005	38	583	0
16988	2005	3	583	0
16989	2005	9	583	0
16990	2005	5	583	0
16991	2005	59	588	1
16992	2005	14	588	1
16993	2005	11	588	1
16994	2005	10	588	1
16995	2005	12	588	1
16996	2005	22	588	1
16997	2005	23	588	1
16998	2005	61	588	1
16999	2005	17	588	1
17000	2005	16	588	1
17001	2005	18	588	1
17002	2005	19	588	1
17003	2005	36	588	1
17004	2005	37	588	1
17005	2005	4	588	1
17006	2005	8	588	1
17007	2005	3	588	1
17008	2005	2	588	1
17009	2005	9	588	1
17010	2005	5	588	1
17011	2005	59	629	0
17012	2005	14	629	0
17013	2005	11	629	0
17014	2005	10	629	0
17015	2005	12	629	0
17016	2005	22	629	0
17017	2005	23	629	0
17018	2005	61	629	0
17019	2005	17	629	0
17020	2005	16	629	0
17021	2005	18	629	0
17022	2005	19	629	0
17023	2005	36	629	0
17024	2005	37	629	0
17025	2005	4	629	0
17026	2005	8	629	0
17027	2005	3	629	0
17028	2005	2	629	0
17029	2005	9	629	0
17030	2005	5	629	0
17031	2005	59	584	0
17032	2005	14	584	0
17033	2005	11	584	0
17034	2005	10	584	0
17035	2005	12	584	0
17036	2005	22	584	0
17037	2005	23	584	0
17038	2005	61	584	0
17039	2005	17	584	0
17040	2005	16	584	0
17041	2005	18	584	0
17042	2005	19	584	0
17043	2005	36	584	0
17044	2005	37	584	0
17045	2005	4	584	0
17046	2005	8	584	0
17047	2005	3	584	0
17048	2005	2	584	0
17049	2005	9	584	0
17050	2005	5	584	0
17126	2005	59	605	0
17127	2005	14	605	0
17128	2005	11	605	0
17129	2005	22	605	0
17130	2005	23	605	0
17131	2005	61	605	0
17132	2005	19	605	0
17133	2005	3	605	0
17134	2005	2	605	0
17135	2005	59	610	0
17136	2005	14	610	0
17137	2005	11	610	0
17138	2005	10	610	0
17139	2005	12	610	0
17140	2005	22	610	0
17141	2005	23	610	0
17142	2005	61	610	0
17143	2005	17	610	0
17144	2005	16	610	0
17145	2005	18	610	0
17146	2005	19	610	0
17147	2005	36	610	0
17148	2005	37	610	0
17149	2005	4	610	0
17150	2005	8	610	0
17151	2005	3	610	0
17152	2005	2	610	0
17153	2005	9	610	0
17154	2005	5	610	0
17155	2005	20	635	0
17156	2005	59	635	0
17157	2005	13	635	0
17158	2005	11	635	0
17159	2005	10	635	0
17160	2005	12	635	0
17161	2005	22	635	0
17162	2005	23	635	0
17163	2005	61	635	0
17164	2005	17	635	0
17165	2005	16	635	0
17166	2005	18	635	0
17167	2005	19	635	0
17168	2005	36	635	0
17169	2005	37	635	0
17170	2005	4	635	0
17171	2005	8	635	0
17172	2005	3	635	0
17173	2005	2	635	0
17174	2005	9	635	0
17175	2005	5	635	0
17176	2005	59	698	0
17177	2005	13	698	0
17178	2005	11	698	0
17179	2005	10	698	0
17180	2005	12	698	0
17181	2005	22	698	0
17182	2005	23	698	0
17183	2005	61	698	0
17184	2005	17	698	0
17185	2005	16	698	0
17186	2005	18	698	0
17187	2005	19	698	0
17188	2005	36	698	0
17189	2005	37	698	0
17190	2005	4	698	0
17191	2005	8	698	0
17192	2005	3	698	0
17193	2005	2	698	0
17194	2005	9	698	0
17195	2005	5	698	0
17196	2005	20	669	0
17197	2005	59	669	0
17198	2005	13	669	0
17199	2005	11	669	0
17200	2005	10	669	0
17201	2005	12	669	0
17204	2005	22	669	0
17205	2005	23	669	0
17206	2005	61	669	0
17207	2005	17	669	0
17208	2005	16	669	0
17209	2005	18	669	0
17210	2005	19	669	0
17211	2005	36	669	0
17212	2005	37	669	0
17213	2005	4	669	0
17214	2005	8	669	0
17215	2005	3	669	0
17216	2005	2	669	0
17217	2005	9	669	0
17218	2005	5	669	0
17219	2005	20	587	1
17220	2005	59	587	1
17221	2005	13	587	1
17222	2005	11	587	1
17223	2005	10	587	1
17224	2005	12	587	1
17225	2005	22	587	1
17226	2005	23	587	1
17227	2005	61	587	1
17228	2005	17	587	1
17229	2005	16	587	1
17230	2005	18	587	1
17231	2005	19	587	1
17232	2005	36	587	1
17233	2005	37	587	1
17234	2005	4	587	1
17235	2005	8	587	1
17236	2005	3	587	1
17237	2005	2	587	1
17238	2005	9	587	1
17239	2005	5	587	1
17240	2005	20	683	1
17241	2005	59	683	1
17242	2005	13	683	1
17243	2005	11	683	1
17244	2005	10	683	1
17245	2005	12	683	1
17248	2005	22	683	1
17249	2005	23	683	1
17250	2005	61	683	1
17251	2005	17	683	1
17252	2005	16	683	1
17253	2005	18	683	1
17254	2005	19	683	1
17255	2005	36	683	1
17256	2005	37	683	1
17257	2005	4	683	1
17258	2005	8	683	1
17259	2005	3	683	1
17260	2005	2	683	1
17261	2005	9	683	1
17262	2005	5	683	1
17263	2005	20	596	1
17264	2005	59	596	1
17265	2005	13	596	1
17266	2005	11	596	1
17267	2005	10	596	1
17268	2005	12	596	1
17269	2005	22	596	1
17270	2005	23	596	1
17271	2005	61	596	1
17272	2005	17	596	0
17273	2005	16	596	0
17274	2005	18	596	0
17275	2005	19	596	1
17276	2005	36	596	1
17277	2005	37	596	1
17278	2005	4	596	1
17279	2005	8	596	1
17280	2005	3	596	1
17281	2005	2	596	1
17282	2005	9	596	0
17283	2005	5	596	0
17305	2005	20	677	0
17306	2005	59	677	0
17307	2005	13	677	0
17308	2005	11	677	0
17309	2005	10	677	0
17310	2005	12	677	0
17313	2005	22	677	0
17314	2005	23	677	0
17315	2005	61	677	0
17318	2005	17	677	0
17319	2005	16	677	0
17320	2005	18	677	0
17321	2005	19	677	0
17322	2005	36	677	0
17323	2005	37	677	0
17324	2005	4	677	0
17325	2005	8	677	0
17326	2005	3	677	0
17327	2005	2	677	0
17328	2005	9	677	0
17329	2005	5	677	0
17330	2005	59	716	1
17331	2005	14	716	1
17332	2005	11	716	1
17333	2005	10	716	1
17334	2005	12	716	1
17335	2005	22	716	1
17336	2005	23	716	1
17337	2005	61	716	1
17338	2005	17	716	1
17339	2005	16	716	1
17340	2005	18	716	1
17341	2005	19	716	1
17342	2005	36	716	1
17343	2005	37	716	1
17344	2005	4	716	1
17345	2005	8	716	1
17346	2005	3	716	1
17347	2005	2	716	1
17348	2005	9	716	1
17349	2005	5	716	1
17350	2005	59	721	0
17351	2005	13	721	0
17352	2005	15	721	0
17353	2005	11	721	0
17354	2005	10	721	0
17355	2005	12	721	0
17356	2005	22	721	0
17357	2005	23	721	0
17358	2005	61	721	0
17359	2005	17	721	0
17360	2005	16	721	0
17361	2005	18	721	0
17362	2005	19	721	0
17363	2005	36	721	0
17364	2005	37	721	0
17365	2005	4	721	0
17366	2005	8	721	0
17367	2005	38	721	0
17368	2005	3	721	0
17369	2005	9	721	0
17370	2005	5	721	0
17374	2005	59	712	0
17375	2005	22	712	0
17376	2005	23	712	0
17377	2005	61	712	0
17378	2005	4	712	0
17379	2005	8	712	0
17380	2005	3	712	0
17381	2005	9	712	0
17382	2005	20	722	1
17383	2005	59	722	0
17384	2005	13	722	0
17385	2005	11	722	1
17386	2005	10	722	0
17387	2005	12	722	0
17390	2005	22	722	1
17391	2005	23	722	1
17392	2005	61	722	0
17393	2005	17	722	0
17394	2005	16	722	0
17395	2005	18	722	0
17396	2005	19	722	1
17397	2005	36	722	0
17398	2005	37	722	0
17399	2005	4	722	0
17400	2005	8	722	0
17401	2005	3	722	0
17402	2005	2	722	0
17403	2005	9	722	0
17404	2005	5	722	0
17451	2005	20	639	0
17452	2005	59	639	0
17453	2005	13	639	0
17454	2005	11	639	0
17455	2005	10	639	0
17456	2005	12	639	0
17457	2005	22	639	0
17458	2005	23	639	0
17459	2005	61	639	0
17460	2005	17	639	0
17461	2005	16	639	0
17462	2005	18	639	0
17463	2005	19	639	0
17464	2005	36	639	0
17465	2005	37	639	0
17466	2005	4	639	0
17467	2005	8	639	0
17468	2005	3	639	0
17469	2005	2	639	0
17470	2005	9	639	0
17471	2005	5	639	0
17472	2005	20	674	0
17473	2005	59	674	0
17474	2005	13	674	0
17475	2005	11	674	0
17476	2005	10	674	0
17479	2005	22	674	0
17480	2005	23	674	0
17481	2005	61	674	0
17482	2005	17	674	0
17483	2005	16	674	0
17484	2005	18	674	0
17485	2005	19	674	0
17486	2005	36	674	0
17487	2005	37	674	0
17488	2005	4	674	0
17489	2005	8	674	0
17490	2005	2	674	0
17491	2005	5	674	0
17492	2005	20	658	0
17493	2005	59	658	0
17494	2005	13	658	0
17495	2005	11	658	0
17496	2005	10	658	0
17497	2005	12	658	0
17500	2005	22	658	0
17501	2005	23	658	0
17502	2005	61	658	0
17503	2005	17	658	0
17504	2005	16	658	0
17505	2005	18	658	0
17506	2005	19	658	0
17507	2005	36	658	0
17508	2005	37	658	0
17509	2005	4	658	0
17510	2005	8	658	0
17511	2005	3	658	0
17512	2005	2	658	0
17513	2005	9	658	0
17514	2005	5	658	0
17536	2005	20	660	0
17537	2005	59	660	0
17538	2005	13	660	0
17539	2005	11	660	0
17540	2005	10	660	0
17541	2005	12	660	0
17542	2005	22	660	0
17543	2005	23	660	0
17544	2005	61	660	0
17545	2005	18	660	0
17546	2005	19	660	0
17547	2005	36	660	0
17548	2005	37	660	0
17549	2005	8	660	0
17550	2005	3	660	0
17551	2005	2	660	0
17552	2005	9	660	0
17553	2005	5	660	0
17554	2005	20	649	1
17555	2005	59	649	1
17556	2005	13	649	1
17557	2005	11	649	1
17558	2005	10	649	1
17559	2005	12	649	1
17560	2005	22	649	1
17561	2005	23	649	1
17562	2005	61	649	1
17563	2005	17	649	1
17564	2005	16	649	1
17565	2005	18	649	1
17566	2005	19	649	1
17567	2005	36	649	1
17568	2005	37	649	1
17569	2005	4	649	1
17570	2005	8	649	1
17571	2005	3	649	1
17572	2005	2	649	1
17573	2005	9	649	1
17574	2005	5	649	1
17596	2005	20	616	1
17597	2005	59	616	1
17598	2005	13	616	1
17599	2005	11	616	1
17600	2005	10	616	1
17603	2005	22	616	1
17604	2005	23	616	1
17605	2005	61	616	1
17606	2005	17	616	1
17607	2005	16	616	0
17608	2005	18	616	1
17609	2005	19	616	1
17610	2005	3	616	0
17611	2005	2	616	1
17612	2005	5	616	0
19032	2005	20	586	0
19033	2005	59	586	0
19034	2005	13	586	0
19035	2005	11	586	0
19036	2005	10	586	0
19037	2005	12	586	0
19038	2005	22	586	0
19039	2005	23	586	0
19040	2005	61	586	0
19041	2005	17	586	0
19042	2005	16	586	0
19043	2005	18	586	0
19044	2005	19	586	0
19045	2005	36	586	0
19046	2005	37	586	0
19047	2005	4	586	0
19048	2005	8	586	0
19049	2005	3	586	0
19050	2005	2	586	0
19051	2005	9	586	0
19052	2005	5	586	0
19060	2005	59	699	0
19061	2005	14	699	0
19062	2005	11	699	1
19063	2005	10	699	1
19064	2005	12	699	0
19065	2005	22	699	1
19066	2005	23	699	1
19067	2005	61	699	1
19068	2005	17	699	0
19069	2005	16	699	0
19070	2005	18	699	0
19071	2005	19	699	1
19072	2005	36	699	0
19073	2005	37	699	0
19074	2005	4	699	0
19075	2005	8	699	0
19076	2005	3	699	0
19077	2005	2	699	0
19078	2005	9	699	0
19079	2005	5	699	0
19080	2005	20	593	1
19081	2005	59	593	1
19082	2005	13	593	1
19083	2005	11	593	1
19084	2005	10	593	1
19085	2005	12	593	1
19086	2005	22	593	1
19087	2005	23	593	1
19088	2005	61	593	1
19091	2005	17	593	1
19092	2005	16	593	1
19093	2005	18	593	1
19094	2005	19	593	1
19095	2005	36	593	1
19096	2005	37	593	1
19097	2005	4	593	1
19098	2005	8	593	1
19099	2005	3	593	1
19100	2005	2	593	1
19101	2005	9	593	1
19102	2005	5	593	1
19103	2005	59	653	0
19104	2005	13	653	0
19105	2005	11	653	0
19106	2005	10	653	0
19107	2005	12	653	0
19108	2005	22	653	0
19109	2005	23	653	0
19110	2005	61	653	0
19111	2005	17	653	0
19112	2005	16	653	0
19113	2005	18	653	0
19114	2005	19	653	0
19115	2005	36	653	0
19116	2005	37	653	0
19117	2005	4	653	0
19118	2005	8	653	0
19119	2005	3	653	0
19120	2005	2	653	0
19121	2005	9	653	0
19122	2005	5	653	0
19248	2006	33	318	1
19249	2006	43	318	1
19250	2006	30	318	0
19251	2006	53	318	0
19252	2006	27	586	0
19253	2006	60	586	0
19254	2006	28	586	0
19255	2006	47	586	0
19256	2006	62	586	0
19257	2006	49	586	0
19258	2006	48	586	0
19259	2006	56	586	0
19260	2006	34	586	0
19261	2006	89	586	0
19262	2006	40	586	0
19263	2006	27	596	1
19264	2006	60	596	1
19265	2006	28	596	1
19266	2006	47	596	1
19267	2006	62	596	1
19268	2006	49	596	0
19269	2006	48	596	0
19270	2006	56	596	0
19271	2006	34	596	1
19272	2006	89	596	1
19273	2006	40	596	0
19323	2006	27	677	0
19324	2006	60	677	0
19325	2006	28	677	0
19326	2006	47	677	0
19327	2006	62	677	0
19328	2006	49	677	0
19329	2006	48	677	0
19330	2006	56	677	0
19331	2006	34	677	0
19332	2006	89	677	0
19333	2006	40	677	0
19404	2006	27	698	0
19405	2006	60	698	0
19406	2006	28	698	0
19407	2006	47	698	0
19408	2006	62	698	0
19409	2006	49	698	0
19410	2006	48	698	0
19411	2006	56	698	0
19412	2006	34	698	0
19413	2006	89	698	0
19414	2006	40	698	0
19429	2006	32	458	1
19430	2006	20	458	1
19431	2006	51	458	0
19432	2006	50	458	0
19433	2006	52	458	1
19434	2006	58	458	0
19435	2006	57	458	0
19436	2006	70	458	0
19437	2006	9	458	0
19438	2006	32	490	1
19439	2006	20	490	1
19440	2006	59	490	1
19441	2006	60	490	1
19442	2006	78	490	1
19443	2006	51	490	1
19444	2006	50	490	1
19445	2006	52	490	1
19446	2006	58	490	1
19447	2006	57	490	1
19448	2006	74	490	1
19449	2006	70	490	1
19467	2006	27	590	1
19468	2006	60	590	0
19469	2006	47	590	1
19470	2006	62	590	1
19471	2006	49	590	0
19472	2006	48	590	1
19473	2006	56	590	1
19474	2006	34	590	1
19475	2006	89	590	1
19476	2006	40	590	0
19477	2006	33	304	1
19478	2006	43	304	1
19479	2006	54	304	1
19480	2006	53	304	1
19481	2006	82	304	0
19482	2006	77	304	1
19483	2006	85	304	1
19484	2006	86	304	1
19544	2006	32	556	0
19545	2006	29	556	0
19546	2006	51	556	0
19547	2006	50	556	0
19548	2006	52	556	0
19549	2006	58	556	0
19550	2006	57	556	0
19551	2006	35	556	0
19552	2006	70	556	0
19559	2006	27	593	0
19560	2006	60	593	1
19561	2006	28	593	1
19562	2006	47	593	1
19563	2006	62	593	1
19564	2006	49	593	0
19565	2006	48	593	0
19566	2006	56	593	1
19567	2006	34	593	0
19568	2006	89	593	1
19569	2006	40	593	0
19608	2006	33	412	0
19609	2006	43	412	0
19610	2006	54	412	0
19611	2006	53	412	0
19612	2006	7	412	0
19613	2006	77	412	0
19614	2006	85	412	0
19636	2006	27	635	0
19637	2006	60	635	0
19638	2006	28	635	0
19639	2006	47	635	0
19640	2006	62	635	0
19641	2006	49	635	0
19642	2006	48	635	0
19643	2006	56	635	0
19644	2006	34	635	0
19645	2006	89	635	0
19646	2006	40	635	0
19693	2006	32	432	0
19694	2006	20	432	0
19695	2006	78	432	0
19696	2006	51	432	0
19697	2006	50	432	0
19698	2006	52	432	0
19699	2006	58	432	0
19700	2006	57	432	0
19701	2006	74	432	0
19702	2006	70	432	0
19715	2006	27	696	0
19716	2006	60	696	0
19717	2006	28	696	0
19718	2006	47	696	0
19719	2006	62	696	0
19720	2006	49	696	0
19721	2006	48	696	0
19722	2006	56	696	0
19723	2006	34	696	0
19724	2006	89	696	0
19725	2006	40	696	0
19756	2006	27	617	0
19757	2006	60	617	0
19758	2006	47	617	0
19759	2006	62	617	0
19760	2006	49	617	0
19761	2006	48	617	0
19762	2006	56	617	0
19763	2006	34	617	0
19764	2006	89	617	0
19765	2006	40	617	0
19834	2006	27	654	0
19835	2006	60	654	0
19836	2006	28	654	0
19837	2006	47	654	0
19838	2006	62	654	0
19839	2006	49	654	0
19840	2006	56	654	0
19841	2006	34	654	0
19842	2006	89	654	0
19843	2006	40	654	0
19865	2006	27	708	1
